id_Historico_Desastre;Event;Municipio;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;Muertos;Heridos;Desaparecidos;IDimpacto_humano;Casas destruidas;Casas dañadas;Pérdidas económicas;With Deaths;With Injured;With Missing;With Houses Destroyed;With Victims;Tipo_desastre;idDetalleDesastre
500088;FIRE;Medellín;4/06/2016;UNKNOWN;;UNGRD;8902;0;0;0;8901;150;0;0;0;0;0;10;10;Técnico;5000883
500089;LANDSLIDE;Fredonia;3/06/2016;RAIN;;UNGRD;9002;0;0;0;9001;10;0;0;0;0;0;10;10;Geofísico;5000893
500090;FLOOD;Necoclí;3/06/2016;OVERFLOW;Desbordamiento del RIO MULATOS Y LA QUEBRADA DEL MEDIO VILLA;UNGRD;9102;0;0;0;9101;0;0;0;0;0;0;0;0;Hidrológico;5000903
500091;FLOOD;Zaragoza;3/06/2016;UNKNOWN;;UNGRD;9202;0;0;0;9201;0;3520;0;0;0;0;0;0;Hidrológico;5000913
500092;FLOOD;Anorí;3/06/2016;UNKNOWN;;UNGRD;9302;0;0;0;9301;70;1270;0;0;0;0;10;10;Hidrológico;5000923
500093;FIRE;Turbo;31/05/2016;UNKNOWN;;UNGRD;9402;0;20;0;9401;0;0;0;0;10;0;0;0;Técnico;5000933
500094;OTHER;Guatapé;30/05/2016;UNKNOWN;;UNGRD;9502;20;0;0;9501;0;0;0;10;0;0;0;0;Otros;5000943
500095;FLOOD;Apartadó;29/05/2016;OVERFLOW;Desbordamiento del río Grande;UNGRD;9602;0;0;0;9601;0;0;0;0;0;0;0;0;Hidrológico;5000953
500096;FLOOD;Santo Domingo;26/05/2016;OTHER;Rompimiento de un tubo en la Hidroeléctrica.;UNGRD;9702;0;0;0;9701;0;50;0;0;0;0;0;0;Hidrológico;5000963
500097;ELECTRICSTORM;Segovia;21/05/2016;ATMOSPHCONDITION;Rayo;UNGRD;9802;10;0;0;9801;0;0;0;10;0;0;0;0;Atmosférico;5000973
500098;LANDSLIDE;Medellín;10/05/2016;UNKNOWN;;UNGRD;9902;0;0;0;9901;0;20;0;0;0;0;0;0;Geofísico;5000983
500099;FLOOD;Necoclí;10/05/2016;OVERFLOW;DESBORDAMIENTO DEL  RÍO MULATOS;UNGRD;10002;0;0;0;10001;0;0;0;0;0;0;0;0;Hidrológico;5000993
500100;LANDSLIDE;La Estrella;10/05/2016;UNKNOWN;;UNGRD;10102;0;0;0;10101;0;0;0;0;0;0;0;0;Geofísico;5001003
500101;FLOOD;Caldas;9/05/2016;OTHER;saturación del alcantarillado;UNGRD;10202;0;0;0;10201;0;130;0;0;0;0;0;0;Hidrológico;5001013
500102;LANDSLIDE;Amalfi;2/05/2016;UNKNOWN;;UNGRD;10302;0;0;0;10301;0;0;0;0;0;0;0;0;Geofísico;5001023
500103;STRONGWIND;Rionegro;1/05/2016;ATMOSPHCONDITION;;UNGRD;10402;0;0;0;10401;0;500;0;0;0;0;0;0;Atmosférico;5001033
500104;FLOOD;Mutatá;1/05/2016;OVERFLOW;"se desbordó la QUEBRADA LA DAIDA;";UNGRD;10502;0;0;0;10501;0;0;0;0;0;0;0;0;Hidrológico;5001043
500105;STRONGWIND;El Bagre;30/04/2016;ATMOSPHCONDITION;;UNGRD;10602;0;0;0;10601;0;320;0;0;0;0;0;0;Atmosférico;5001053
500106;FLOOD;Rionegro;28/04/2016;UNKNOWN;;UNGRD;10702;0;0;0;10701;0;60;0;0;0;0;0;0;Hidrológico;5001063
500107;FLOOD;Chigorodó;24/04/2016;OVERFLOW;se desbordó RÍO CHIGIRODÓ;UNGRD;10802;0;0;0;10801;10;70;0;0;0;0;10;0;Hidrológico;5001073
500108;LANDSLIDE;Valdivia;23/04/2016;UNKNOWN;;UNGRD;10902;0;0;0;10901;0;0;0;0;0;0;0;0;Geofísico;5001083
500109;STRONGWIND;Turbo;22/04/2016;ATMOSPHCONDITION;;UNGRD;11002;0;0;0;11001;0;0;0;0;0;0;0;0;Atmosférico;5001093
500110;FORESTFIRE;Venecia;22/04/2016;UNKNOWN;;UNGRD;11102;0;0;0;11101;0;0;0;0;0;0;0;0;Atmosférico;5001103
500111;FORESTFIRE;Bello;21/04/2016;UNKNOWN;;UNGRD;11202;0;30;0;11201;0;0;0;0;10;0;0;0;Atmosférico;5001113
500112;FORESTFIRE;Bello;21/04/2016;UNKNOWN;;UNGRD;11302;0;0;0;11301;0;0;0;0;0;0;0;0;Atmosférico;5001123
500113;FORESTFIRE;Bello;21/04/2016;UNKNOWN;;UNGRD;11402;0;0;0;11401;0;0;0;0;0;0;0;0;Atmosférico;5001133
500114;FORESTFIRE;Fredonia;21/04/2016;UNKNOWN;;UNGRD;11502;0;0;0;11501;0;0;0;0;0;0;0;0;Atmosférico;5001143
500115;FORESTFIRE;La Pintada;21/04/2016;UNKNOWN;;UNGRD;11602;0;0;0;11601;0;0;0;0;0;0;0;0;Atmosférico;5001153
500116;FORESTFIRE;Salgar;18/04/2016;UNKNOWN;;UNGRD;11702;0;0;0;11701;0;0;0;0;0;0;0;0;Atmosférico;5001163
500117;FORESTFIRE;Amalfi;16/04/2016;UNKNOWN;;UNGRD;11802;0;0;0;11801;0;0;0;0;0;0;0;0;Atmosférico;5001173
500118;STRONGWIND;Santa Rosa de Osos;15/04/2016;ATMOSPHCONDITION;;UNGRD;11902;0;0;0;11901;0;150;0;0;0;0;0;0;Atmosférico;5001183
500119;FORESTFIRE;Caucasia;14/04/2016;UNKNOWN;;UNGRD;12002;0;0;0;12001;0;0;0;0;0;0;0;0;Atmosférico;5001193
500120;STRONGWIND;Argelia;10/04/2016;ATMOSPHCONDITION;;UNGRD;12102;0;0;0;12101;0;720;0;0;0;0;0;0;Atmosférico;5001203
500121;LANDSLIDE;Guatapé;3/04/2016;UNKNOWN;;UNGRD;12202;20;70;0;12201;10;0;0;10;10;0;10;0;Geofísico;5001213
500122;FORESTFIRE;Remedios;30/03/2016;UNKNOWN;;UNGRD;12302;0;0;0;12301;0;0;0;0;0;0;0;0;Atmosférico;5001223
500123;FORESTFIRE;Zaragoza;30/03/2016;UNKNOWN;;UNGRD;12402;0;0;0;12401;0;0;0;0;0;0;0;0;Atmosférico;5001233
500124;STRONGWIND;Betulia;28/03/2016;ATMOSPHCONDITION;;UNGRD;12502;0;0;0;12501;0;300;0;0;0;0;0;0;Atmosférico;5001243
500125;FORESTFIRE;Jericó;26/03/2016;UNKNOWN;;UNGRD;12602;0;0;0;12601;0;0;0;0;0;0;0;0;Atmosférico;5001253
500126;FORESTFIRE;Salgar;26/03/2016;UNKNOWN;;UNGRD;12702;0;0;0;12701;0;0;0;0;0;0;0;0;Atmosférico;5001263
500127;FORESTFIRE;Frontino;25/03/2016;UNKNOWN;;UNGRD;12802;0;0;0;12801;0;0;0;0;0;0;0;0;Atmosférico;5001273
500128;FORESTFIRE;Concordia;25/03/2016;UNKNOWN;;UNGRD;12902;0;0;0;12901;0;0;0;0;0;0;0;0;Atmosférico;5001283
500129;FORESTFIRE;Concordia;25/03/2016;UNKNOWN;;UNGRD;13002;0;0;0;13001;0;0;0;0;0;0;0;0;Atmosférico;5001293
500130;FORESTFIRE;Jericó;24/03/2016;UNKNOWN;;UNGRD;13102;0;0;0;13101;0;0;0;0;0;0;0;0;Atmosférico;5001303
500131;FORESTFIRE;Fredonia;24/03/2016;UNKNOWN;;UNGRD;13202;0;0;0;13201;0;0;0;0;0;0;0;0;Atmosférico;5001313
500132;FORESTFIRE;Jardín;24/03/2016;UNKNOWN;;UNGRD;13302;0;0;0;13301;0;0;0;0;0;0;0;0;Atmosférico;5001323
500133;FORESTFIRE;Medellín;23/03/2016;UNKNOWN;;UNGRD;13402;0;0;0;13401;0;0;0;0;0;0;0;0;Atmosférico;5001333
500134;FORESTFIRE;Sopetrán;22/03/2016;UNKNOWN;;UNGRD;13502;0;0;0;13501;0;0;0;0;0;0;0;0;Atmosférico;5001343
500135;FORESTFIRE;Ituango;22/03/2016;UNKNOWN;;UNGRD;13602;0;0;0;13601;0;0;0;0;0;0;0;0;Atmosférico;5001353
500136;FORESTFIRE;Angostura;19/03/2016;UNKNOWN;;UNGRD;13702;0;0;0;13701;0;0;0;0;0;0;0;0;Atmosférico;5001363
500137;FORESTFIRE;Betulia;19/03/2016;UNKNOWN;;UNGRD;13802;0;0;0;13801;0;0;0;0;0;0;0;0;Atmosférico;5001373
500138;FORESTFIRE;Puerto Nare;16/03/2016;UNKNOWN;;UNGRD;13902;0;0;0;13901;0;0;0;0;0;0;0;0;Atmosférico;5001383
500139;FORESTFIRE;Urrao;16/03/2016;UNKNOWN;;UNGRD;14002;0;0;0;14001;0;0;0;0;0;0;0;0;Atmosférico;5001393
500140;FORESTFIRE;Yolombó;16/03/2016;UNKNOWN;;UNGRD;14102;0;0;0;14101;0;0;0;0;0;0;0;0;Atmosférico;5001403
500141;FORESTFIRE;Olaya;16/03/2016;UNKNOWN;;UNGRD;14202;0;0;0;14201;0;0;0;0;0;0;0;0;Atmosférico;5001413
500142;FORESTFIRE;Barbosa;13/03/2016;UNKNOWN;;UNGRD;14302;0;0;0;14301;0;0;0;0;0;0;0;0;Atmosférico;5001423
500143;FORESTFIRE;Angostura;13/03/2016;UNKNOWN;;UNGRD;14402;0;0;0;14401;0;0;0;0;0;0;0;0;Atmosférico;5001433
500144;FORESTFIRE;Yolombó;12/03/2016;UNKNOWN;;UNGRD;14502;0;0;0;14501;0;0;0;0;0;0;0;0;Atmosférico;5001443
500145;FORESTFIRE;Ituango;12/03/2016;UNKNOWN;;UNGRD;14602;0;0;0;14601;0;0;0;0;0;0;0;0;Atmosférico;5001453
500146;FORESTFIRE;Campamento;10/03/2016;UNKNOWN;;UNGRD;14702;0;0;0;14701;0;0;0;0;0;0;0;0;Atmosférico;5001463
500147;FORESTFIRE;Zaragoza;10/03/2016;UNKNOWN;;UNGRD;14802;0;0;0;14801;0;0;0;0;0;0;0;0;Atmosférico;5001473
500148;FORESTFIRE;La Ceja;9/03/2016;UNKNOWN;;UNGRD;14902;0;0;0;14901;0;0;0;0;0;0;0;0;Atmosférico;5001483
500149;FORESTFIRE;Zaragoza;8/03/2016;UNKNOWN;;UNGRD;15002;0;0;0;15001;0;0;0;0;0;0;0;0;Atmosférico;5001493
500150;FORESTFIRE;Bello;8/03/2016;UNKNOWN;;UNGRD;15102;0;0;0;15101;0;0;0;0;0;0;0;0;Atmosférico;5001503
500151;FIRE;Medellín;5/03/2016;UNKNOWN;;UNGRD;15202;0;30;0;15201;0;0;0;0;10;0;0;0;Técnico;5001513
500152;FORESTFIRE;Fredonia;4/03/2016;UNKNOWN;;UNGRD;15302;0;0;0;15301;0;0;0;0;0;0;0;0;Atmosférico;5001523
500153;FIRE;Medellín;4/03/2016;UNKNOWN;;UNGRD;15402;0;40;0;15401;330;80;0;0;10;0;10;0;Técnico;5001533
500154;FORESTFIRE;Medellín;4/03/2016;UNKNOWN;;UNGRD;15502;0;0;0;15501;20;0;0;0;0;0;10;0;Atmosférico;5001543
500155;FORESTFIRE;Santa Rosa de Osos;3/03/2016;UNKNOWN;;UNGRD;15602;0;0;0;15601;0;0;0;0;0;0;0;0;Atmosférico;5001553
500156;FORESTFIRE;Ituango;2/03/2016;UNKNOWN;;UNGRD;15702;0;0;0;15701;0;0;0;0;0;0;0;0;Atmosférico;5001563
500157;FORESTFIRE;Girardota;2/03/2016;UNKNOWN;;UNGRD;15802;0;0;0;15801;0;0;0;0;0;0;0;0;Atmosférico;5001573
500158;FORESTFIRE;Jardín;27/02/2016;UNKNOWN;;UNGRD;15902;0;0;0;15901;0;0;0;0;0;0;0;0;Atmosférico;5001583
500159;FORESTFIRE;Zaragoza;26/02/2016;UNKNOWN;;UNGRD;16002;0;0;0;16001;0;0;0;0;0;0;0;0;Atmosférico;5001593
500160;EXPLOSION;Andes;25/02/2016;UNKNOWN;;UNGRD;16102;20;20;0;16101;0;0;0;10;10;0;0;0;Técnico;5001603
500161;FORESTFIRE;Zaragoza;21/02/2016;UNKNOWN;;UNGRD;16202;0;0;0;16201;0;0;0;0;0;0;0;0;Atmosférico;5001613
500162;FORESTFIRE;Bello;21/02/2016;UNKNOWN;;UNGRD;16302;0;0;0;16301;0;0;0;0;0;0;0;0;Atmosférico;5001623
500163;FORESTFIRE;Cañasgordas;20/02/2016;UNKNOWN;;UNGRD;16402;0;0;0;16401;0;0;0;0;0;0;0;0;Atmosférico;5001633
500164;FORESTFIRE;Venecia;19/02/2016;UNKNOWN;;UNGRD;16502;0;0;0;16501;0;0;0;0;0;0;0;0;Atmosférico;5001643
500165;FORESTFIRE;Concordia;19/02/2016;UNKNOWN;;UNGRD;16602;0;0;0;16601;0;0;0;0;0;0;0;0;Atmosférico;5001653
500166;FORESTFIRE;Fredonia;18/02/2016;UNKNOWN;;UNGRD;16702;0;0;0;16701;10;0;0;0;0;0;10;0;Atmosférico;5001663
500167;STRONGWIND;Puerto Berrio;17/02/2016;ATMOSPHCONDITION;;UNGRD;16802;0;0;0;16801;0;0;0;0;0;0;0;0;Atmosférico;5001673
500168;LANDSLIDE;Angelópolis;17/02/2016;UNKNOWN;;UNGRD;16902;40;10;0;16901;0;0;0;10;10;0;0;0;Geofísico;5001683
500169;FORESTFIRE;Medellín;16/02/2016;UNKNOWN;;UNGRD;17002;0;0;0;17001;0;0;0;0;0;0;0;0;Atmosférico;5001693
500170;FIRE;Medellín;15/02/2016;UNKNOWN;;UNGRD;17102;0;0;0;17101;0;0;0;0;0;0;0;0;Técnico;5001703
500171;FORESTFIRE;Urrao;15/02/2016;UNKNOWN;;UNGRD;17202;0;0;0;17201;0;0;0;0;0;0;0;0;Atmosférico;5001713
500172;FORESTFIRE;Fredonia;11/02/2016;UNKNOWN;;UNGRD;17302;0;0;0;17301;0;0;0;0;0;0;0;0;Atmosférico;5001723
500173;FORESTFIRE;Remedios;11/02/2016;UNKNOWN;;UNGRD;17402;0;0;0;17401;0;0;0;0;0;0;0;0;Atmosférico;5001733
500174;FORESTFIRE;Zaragoza;11/02/2016;UNKNOWN;;UNGRD;17502;0;0;0;17501;0;0;0;0;0;0;0;0;Atmosférico;5001743
500175;FORESTFIRE;Fredonia;9/02/2016;UNKNOWN;;UNGRD;17602;0;0;0;17601;0;0;0;0;0;0;0;0;Atmosférico;5001753
500176;FORESTFIRE;Urrao;8/02/2016;UNKNOWN;;UNGRD;17702;0;0;0;17701;0;0;0;0;0;0;0;0;Atmosférico;5001763
500177;FORESTFIRE;Ebéjico;8/02/2016;UNKNOWN;;UNGRD;17802;0;0;0;17801;0;0;0;0;0;0;0;0;Atmosférico;5001773
500178;FORESTFIRE;Betulia;5/02/2016;UNKNOWN;;UNGRD;17902;0;0;0;17901;0;0;0;0;0;0;0;0;Atmosférico;5001783
500179;FORESTFIRE;Amagá;3/02/2016;UNKNOWN;;UNGRD;18002;0;0;0;18001;0;0;0;0;0;0;0;0;Atmosférico;5001793
500180;FORESTFIRE;Yolombó;3/02/2016;UNKNOWN;;UNGRD;18102;0;0;0;18101;0;0;0;0;0;0;0;0;Atmosférico;5001803
500181;FORESTFIRE;Medellín;3/02/2016;UNKNOWN;;UNGRD;18202;0;0;0;18201;0;0;0;0;0;0;0;0;Atmosférico;5001813
500182;FORESTFIRE;Donmatías;3/02/2016;UNKNOWN;;UNGRD;18302;0;0;0;18301;0;0;0;0;0;0;0;0;Atmosférico;5001823
500183;FORESTFIRE;Itaguí;3/02/2016;UNKNOWN;;UNGRD;18402;0;0;0;18401;0;0;0;0;0;0;0;0;Atmosférico;5001833
500184;FORESTFIRE;Urrao;2/02/2016;UNKNOWN;;UNGRD;18502;0;0;0;18501;0;0;0;0;0;0;0;0;Atmosférico;5001843
500185;FORESTFIRE;Concordia;2/02/2016;UNKNOWN;;UNGRD;18602;0;0;0;18601;0;0;0;0;0;0;0;0;Atmosférico;5001853
500186;FORESTFIRE;Urrao;1/02/2016;UNKNOWN;;UNGRD;18702;0;0;0;18701;0;0;0;0;0;0;0;0;Atmosférico;5001863
500187;FORESTFIRE;Fredonia;31/01/2016;UNKNOWN;;UNGRD;18802;0;0;0;18801;0;0;0;0;0;0;0;0;Atmosférico;5001873
500188;FORESTFIRE;El Retiro;30/01/2016;UNKNOWN;;UNGRD;18902;0;0;0;18901;0;0;0;0;0;0;0;0;Atmosférico;5001883
500189;FORESTFIRE;Salgar;30/01/2016;UNKNOWN;;UNGRD;19002;0;0;0;19001;0;0;0;0;0;0;0;0;Atmosférico;5001893
500190;FORESTFIRE;Montebello;30/01/2016;UNKNOWN;;UNGRD;19102;0;0;0;19101;0;0;0;0;0;0;0;0;Atmosférico;5001903
500191;FORESTFIRE;Concordia;30/01/2016;UNKNOWN;;UNGRD;19202;0;0;0;19201;0;0;0;0;0;0;0;0;Atmosférico;5001913
500192;FORESTFIRE;Zaragoza;29/01/2016;UNKNOWN;;UNGRD;19302;0;0;0;19301;0;0;0;0;0;0;0;0;Atmosférico;5001923
500193;FORESTFIRE;Santa Bárbara;29/01/2016;UNKNOWN;;UNGRD;19402;0;0;0;19401;0;0;0;0;0;0;0;0;Atmosférico;5001933
500194;FORESTFIRE;Andes;28/01/2016;UNKNOWN;;UNGRD;19502;0;0;0;19501;0;0;0;0;0;0;0;0;Atmosférico;5001943
500195;FORESTFIRE;Fredonia;27/01/2016;UNKNOWN;;UNGRD;19602;0;0;0;19601;0;0;0;0;0;0;0;0;Atmosférico;5001953
500196;FORESTFIRE;Abejorral;27/01/2016;UNKNOWN;;UNGRD;19702;0;0;0;19701;0;0;0;0;0;0;0;0;Atmosférico;5001963
500197;FORESTFIRE;Betulia;26/01/2016;UNKNOWN;;UNGRD;19802;0;0;0;19801;0;0;0;0;0;0;0;0;Atmosférico;5001973
500198;FORESTFIRE;Salgar;24/01/2016;UNKNOWN;;UNGRD;19902;0;0;0;19901;0;0;0;0;0;0;0;0;Atmosférico;5001983
500199;FORESTFIRE;Concordia;23/01/2016;UNKNOWN;;UNGRD;20002;0;0;0;20001;0;0;0;0;0;0;0;0;Atmosférico;5001993
500200;FORESTFIRE;Salgar;23/01/2016;UNKNOWN;;UNGRD;20102;0;0;0;20101;0;0;0;0;0;0;0;0;Atmosférico;5002003
500201;FORESTFIRE;Bello;22/01/2016;UNKNOWN;;UNGRD;20202;0;0;0;20201;0;0;0;0;0;0;0;0;Atmosférico;5002013
500202;FORESTFIRE;Bello;22/01/2016;UNKNOWN;;UNGRD;20302;0;0;0;20301;0;0;0;0;0;0;0;0;Atmosférico;5002023
500203;FORESTFIRE;Concordia;21/01/2016;UNKNOWN;;UNGRD;20402;0;0;0;20401;0;0;0;0;0;0;0;0;Atmosférico;5002033
500204;FORESTFIRE;Concordia;21/01/2016;UNKNOWN;;UNGRD;20502;0;0;0;20501;0;0;0;0;0;0;0;0;Atmosférico;5002043
500205;FORESTFIRE;Bello;21/01/2016;UNKNOWN;;UNGRD;20602;0;0;0;20601;0;0;0;0;0;0;0;0;Atmosférico;5002053
500206;FORESTFIRE;Jardín;21/01/2016;UNKNOWN;;UNGRD;20702;0;0;0;20701;0;0;0;0;0;0;0;0;Atmosférico;5002063
500207;FORESTFIRE;El Retiro;1/01/2016;UNKNOWN;;UNGRD;20802;0;0;0;20801;0;0;0;0;0;0;0;0;Atmosférico;5002073
500208;LANDSLIDE;Medellín;31/12/2017;UNKNOWN;;UNGRD;20902;0;0;0;20901;0;0;0;0;0;0;0;0;Geofísico;5002083
500209;FORESTFIRE;Copacabana;21/12/2017;UNKNOWN;;UNGRD;21002;0;0;0;21001;0;0;0;0;0;0;0;0;Atmosférico;5002093
500210;FORESTFIRE;Amalfi;20/12/2017;UNKNOWN;;UNGRD;21102;0;0;0;21101;0;0;0;0;0;0;0;0;Atmosférico;5002103
500211;LANDSLIDE;Angelópolis;19/12/2017;UNKNOWN;;UNGRD;21202;10;0;0;21201;0;0;0;10;0;0;0;0;Geofísico;5002113
500212;LANDSLIDE;Medellín;14/12/2017;UNKNOWN;;UNGRD;21302;0;0;0;21301;40;90;0;0;0;0;10;10;Geofísico;5002123
500213;FIRE;Turbo;11/12/2017;UNKNOWN;POSIBLE FALLA ELÉCTRICA SE PRESENTÓ EN UN VENTILADOR QUE POS;UNGRD;21402;0;0;0;21401;0;0;0;0;0;0;0;0;Técnico;5002133
500214;FLOOD;Murindó;25/11/2017;OVERFLOW;Desbordamiento del río Atrato;UNGRD;21502;0;0;0;21501;0;0;0;0;0;0;0;0;Hidrológico;5002143
500215;FLOOD;Salgar;20/11/2017;OVERFLOW;Aumento del nivel del río San Juan;UNGRD;21602;0;0;0;21601;0;0;0;0;0;0;0;0;Hidrológico;5002153
500216;EXPLOSION;Amagá;20/11/2017;UNKNOWN;;UNGRD;21702;0;80;0;21701;0;0;0;0;10;0;0;0;Técnico;5002163
500217;FLOOD;Segovia;16/11/2017;OVERFLOW;Desbordamiento de la quebrada Guanana;UNGRD;21802;0;10;0;21801;0;20;0;0;10;0;0;0;Hidrológico;5002173
500218;LANDSLIDE;Montebello;16/11/2017;RAIN;;UNGRD;21902;0;0;0;21901;0;10;0;0;0;0;0;0;Geofísico;5002183
500219;OTHER;Tarazá;15/11/2017;UNKNOWN;;UNGRD;22002;0;10;0;22001;0;0;0;0;10;0;0;0;Otros;5002193
500220;LANDSLIDE;San Jerónimo;9/11/2017;UNKNOWN;;UNGRD;22102;10;0;0;22101;0;0;0;10;0;0;0;0;Geofísico;5002203
500221;STRONGWIND;Rionegro;7/11/2017;ATMOSPHCONDITION;;UNGRD;22202;0;10;0;22201;0;0;0;0;10;0;0;0;Atmosférico;5002213
500222;ERUPTION;Arboletes;6/11/2017;UNKNOWN;Erupción del Diapiro;UNGRD;22302;0;0;0;22301;10;0;0;0;0;0;10;0;Geofísico;5002223
500223;LANDSLIDE;Tarazá;1/11/2017;UNKNOWN;;UNGRD;22402;0;0;0;22401;20;0;0;0;0;0;10;10;Geofísico;5002233
500224;FIRE;La Unión;31/10/2017;UNKNOWN;;UNGRD;22502;0;0;0;22501;0;0;0;0;0;0;0;0;Técnico;5002243
500225;OTHER;Segovia;28/10/2017;UNKNOWN;;UNGRD;22602;0;20;0;22601;0;0;0;0;10;0;0;0;Otros;5002253
500226;FLOOD;Girardota;27/10/2017;RAIN;;UNGRD;22702;0;0;0;22701;0;10;0;0;0;0;0;0;Hidrológico;5002263
500227;STRUCTURE;Nariño;23/10/2017;UNKNOWN;;UNGRD;22802;0;30;0;22801;0;0;0;0;10;0;0;0;Técnico;5002273
500228;FLOOD;Apartadó;21/10/2017;RAIN;;UNGRD;22902;0;0;0;22901;0;0;0;0;0;0;0;0;Hidrológico;5002283
500229;FLOOD;Ciudad Bolívar;20/10/2017;RAIN;;UNGRD;23002;0;0;0;23001;0;0;0;0;0;0;0;0;Hidrológico;5002293
500230;FORESTFIRE;Copacabana;17/10/2017;UNKNOWN;;UNGRD;23102;0;0;0;23101;0;0;0;0;0;0;0;0;Atmosférico;5002303
500231;FLOOD;El Bagre;15/10/2017;RAIN;;UNGRD;23202;0;0;0;23201;0;0;0;0;0;0;0;0;Hidrológico;5002313
500232;STRONGWIND;Frontino;13/10/2017;ATMOSPHCONDITION;;UNGRD;23302;0;0;0;23301;0;100;0;0;0;0;0;0;Atmosférico;5002323
500233;FORESTFIRE;Gómez Plata;12/10/2017;UNKNOWN;;UNGRD;23402;0;0;0;23401;0;0;0;0;0;0;0;0;Atmosférico;5002333
500234;STRONGWIND;Necoclí;9/10/2017;ATMOSPHCONDITION;;UNGRD;23502;0;0;0;23501;0;110;0;0;0;0;0;0;Atmosférico;5002343
500235;STRONGWIND;Salgar;3/10/2017;ATMOSPHCONDITION;;UNGRD;23602;0;0;0;23601;0;150;0;0;0;0;0;0;Atmosférico;5002353
500236;LANDSLIDE;Sonson;3/10/2017;UNKNOWN;;UNGRD;23702;10;0;0;23701;0;0;0;10;0;0;0;0;Geofísico;5002363
500237;LANDSLIDE;Andes;3/10/2017;UNKNOWN;;UNGRD;23802;0;0;0;23801;0;0;0;0;0;0;0;0;Geofísico;5002373
500238;FLOOD;Tarazá;2/10/2017;OVERFLOW;Desbordamiento del río Taraza;UNGRD;23902;0;0;0;23901;0;50;0;0;0;0;0;0;Hidrológico;5002383
500239;STRUCTURE;Medellín;2/10/2017;UNKNOWN;;UNGRD;24002;10;0;0;24001;0;0;0;10;0;0;0;0;Técnico;5002393
500240;STRUCTURE;Medellín;1/10/2017;UNKNOWN;;UNGRD;24102;0;20;0;24101;10;0;0;0;10;0;10;0;Técnico;5002403
500241;FLOOD;Turbo;30/09/2017;UNKNOWN;;UNGRD;24202;0;0;0;24201;0;0;0;0;0;0;0;0;Hidrológico;5002413
500242;STRONGWIND;San Luis;29/09/2017;ATMOSPHCONDITION;;UNGRD;24302;0;0;0;24301;0;0;0;0;0;0;0;0;Atmosférico;5002423
500243;LANDSLIDE;San Francisco;29/09/2017;RAIN;;UNGRD;24402;0;0;0;24401;0;0;0;0;0;0;0;0;Geofísico;5002433
500244;STRONGWIND;Salgar;24/09/2017;ATMOSPHCONDITION;;UNGRD;24502;0;0;0;24501;0;0;0;0;0;0;0;0;Atmosférico;5002443
500245;STRONGWIND;La Pintada;23/09/2017;ATMOSPHCONDITION;;UNGRD;24602;0;0;0;24601;0;0;0;0;0;0;0;0;Atmosférico;5002453
500246;FIRE;Medellín;21/09/2017;UNKNOWN;;UNGRD;24702;0;0;0;24701;0;10;0;0;0;0;0;0;Técnico;5002463
500247;FLOOD;Puerto Nare;20/09/2017;RAIN;Deficiencia en el alcantarillado;UNGRD;24802;0;0;0;24801;0;0;0;0;0;0;0;0;Hidrológico;5002473
500248;STRONGWIND;Urrao;18/09/2017;ATMOSPHCONDITION;;UNGRD;24902;0;0;0;24901;0;10;0;0;0;0;0;0;Atmosférico;5002483
500249;LANDSLIDE;Andes;13/09/2017;UNKNOWN;;UNGRD;25002;0;0;0;25001;0;0;0;0;0;0;0;0;Geofísico;5002493
500250;FIRE;Donmatías;6/09/2017;UNKNOWN;;UNGRD;25102;0;0;0;25101;0;10;0;0;0;0;0;0;Técnico;5002503
500251;FIRE;Copacabana;1/09/2017;UNKNOWN;;UNGRD;25202;0;0;0;25201;0;10;0;0;0;0;0;0;Técnico;5002513
500252;FIRE;Envigado;22/08/2017;UNKNOWN;;UNGRD;25302;0;0;0;25301;0;0;0;0;0;0;0;0;Técnico;5002523
500253;FORESTFIRE;Frontino;13/08/2017;UNKNOWN;;UNGRD;25402;0;0;0;25401;0;0;0;0;0;0;0;0;Atmosférico;5002533
500254;FIRE;El Bagre;9/08/2017;UNKNOWN;;UNGRD;25502;0;0;0;25501;0;10;0;0;0;0;0;0;Técnico;5002543
500255;FIRE;Jericó;5/08/2017;UNKNOWN;;UNGRD;25602;0;0;0;25601;10;0;0;0;0;0;10;0;Técnico;5002553
500256;STRUCTURE;Caldas;28/07/2017;UNKNOWN;;UNGRD;25702;0;200;0;25701;0;0;0;0;10;0;0;0;Técnico;5002563
500257;FORESTFIRE;Sabaneta;28/07/2017;UNKNOWN;;UNGRD;25802;0;0;0;25801;0;0;0;0;0;0;0;0;Atmosférico;5002573
500258;FORESTFIRE;Copacabana;28/07/2017;UNKNOWN;;UNGRD;25902;0;0;0;25901;0;0;0;0;0;0;0;0;Atmosférico;5002583
500259;FIRE;Santa Bárbara;24/07/2017;EXPLOSION;Explosión de una pipeta de gas;UNGRD;26002;0;10;0;26001;0;10;0;0;10;0;0;0;Técnico;5002593
500260;FLOOD;Anorí;22/07/2017;RAIN;;UNGRD;26102;0;0;0;26101;0;10;0;0;0;0;0;0;Hidrológico;5002603
500261;STRONGWIND;San Francisco;19/07/2017;ATMOSPHCONDITION;;UNGRD;26202;0;10;0;26201;0;610;0;0;10;0;0;0;Atmosférico;5002613
